contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
BAX6_V__4806	9882	No	NA	14	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD1_V__1169	3702	No	NA	8	0	0	Low-quality	Genome-fragment	4.48	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G21F_7881_V3__6264	10051	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH1_V__3276	3473	No	NA	3	3	0	Low-quality	Genome-fragment	11.28	AAI-based (high-confidence)	0.0	1.0	
AZE2_V__3621	2736	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__2087	3488	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__513	5341	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7946_V4__8694	2653	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZS1_V__2687	15410	No	NA	20	17	1	Low-quality	Genome-fragment	38.6	AAI-based (high-confidence)	0.0	1.0	
BBF8_V__9218	4938	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__9843	3629	No	NA	7	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBN1_V__5202	3102	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAW0_V__4718	2664	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX1_V__4236	3412	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__8111	5509	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__6619	8309	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__6036	26500	No	NA	28	1	12	Low-quality	Genome-fragment	34.69	HMM-based (lower-bound)	0.0	1.0	
BBN1_V__6083	15331	No	NA	21	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__7010	31308	No	NA	50	20	1	High-quality	High-quality	94.58	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__1939	2660	No	NA	4	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX2_V__5793	61919	No	NA	49	0	35	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G03J_7879_V5__780	2602	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__9768	5211	No	NA	8	1	0	Low-quality	Genome-fragment	11.75	AAI-based (high-confidence)	0.0	1.0	
G21F_7878_V2__9541	8666	No	NA	17	10	0	Low-quality	Genome-fragment	21.78	AAI-based (high-confidence)	0.0	1.0	
G03J_7875_V2__664	37013	No	NA	65	23	0	High-quality	High-quality	99.87	AAI-based (medium-confidence)	0.0	1.0	
G21F_7947_V5__6706	36586	No	NA	39	0	14	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD0_V__7491	12874	No	NA	13	0	10	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZC3_V__7681	3614	No	NA	1	0	1	Low-quality	Genome-fragment	3.57	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8520_V__9499	2804	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
MixRN7_V4__584	5953	No	NA	13	3	0	Low-quality	Genome-fragment	5.15	AAI-based (medium-confidence)	0.0	1.0	
BBF6_V__7523	3303	No	NA	3	2	0	Low-quality	Genome-fragment	8.73	AAI-based (high-confidence)	0.0	1.0	
AZB2_V__3019	186731	No	NA	219	21	7	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G23J_8064V__10007	3666	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8062V__2246	2555	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH14_V__7247	3225	No	NA	5	0	0	Low-quality	Genome-fragment	8.28	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G01M_8520_V__9967	4227	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAY6_V__2	415850	No	NA	494	4	287	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
G23J_8062V__9779	8722	No	NA	10	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8590_V__1204	4591	No	NA	6	0	2	Low-quality	Genome-fragment	6.66	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J_8060V__4052	3048	No	NA	3	3	0	Low-quality	Genome-fragment	7.89	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__3499	106598	No	NA	137	22	7	High-quality	High-quality	98.07	AAI-based (high-confidence)	0.0	1.0	
G23J_7936V__745	6418	No	NA	9	3	0	Low-quality	Genome-fragment	19.96	AAI-based (high-confidence)	0.0	1.0	
BBN1_V__1460	2986	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__721	3561	No	NA	5	3	0	Low-quality	Genome-fragment	7.63	AAI-based (medium-confidence)	0.0	1.0	
G23J_7937V__5390	8452	No	NA	17	3	0	Low-quality	Genome-fragment	19.56	AAI-based (medium-confidence)	0.0	1.0	
G21F_7878_V2__1147	3998	No	NA	6	0	4	Low-quality	Genome-fragment	4.66	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAC7_V__9938	2939	No	NA	3	0	0	Low-quality	Genome-fragment	6.07	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAX4_V__549	3517	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8588_V__770	5956	No	NA	4	4	0	Low-quality	Genome-fragment	15.21	AAI-based (high-confidence)	0.0	1.0	
G21F_7947_V5__8710	5606	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__1094	33333	No	NA	49	22	0	Medium-quality	Genome-fragment	77.16	AAI-based (high-confidence)	0.0	1.0	
G01M_8399_V__658	18773	No	NA	22	6	0	Low-quality	Genome-fragment	42.16	AAI-based (high-confidence)	0.0	1.0	
G21F_7946_V4__9354	2536	No	NA	5	2	0	Low-quality	Genome-fragment	6.21	AAI-based (high-confidence)	0.0	1.0	
BAF7_V__6130	2609	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__4804	3064	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__138	6488	No	NA	6	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH1_V__162	9342	No	NA	15	9	0	Low-quality	Genome-fragment	24.13	AAI-based (high-confidence)	0.0	1.0	
G01M_8519_V__10002	4915	No	NA	5	2	0	Low-quality	Genome-fragment	10.21	AAI-based (high-confidence)	0.0	1.0	
G21F_7878_V2__9651	2715	No	NA	3	1	0	Low-quality	Genome-fragment	7.18	AAI-based (high-confidence)	0.0	1.0	
AZE7_V__3040	2665	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__3390	17302	No	NA	13	6	3	Low-quality	Genome-fragment	37.33	AAI-based (medium-confidence)	0.0	1.0	
BAM6_V__7929	5413	No	NA	9	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB4_V__1934	103196	No	NA	140	24	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	contig >1.5x longer than expected genome length
BBD1_V__6503	38957	No	NA	43	0	19	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAW0_V__2759	3317	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8064V__2365	3978	No	NA	4	1	0	Low-quality	Genome-fragment	8.09	AAI-based (high-confidence)	0.0	1.0	
G01M_8197_V__7953	36951	No	NA	68	20	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AZO9_V__1213	5342	No	NA	9	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8197_V__8883	5087	No	NA	7	0	1	Low-quality	Genome-fragment	12.79	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
MixRN4_V3__3264	19207	No	NA	28	13	0	Low-quality	Genome-fragment	36.47	HMM-based (lower-bound)	0.0	1.0	
G21F_7947_V5__7902	13077	No	NA	11	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAM1_V__689	43106	No	NA	66	16	1	High-quality	High-quality	96.04	AAI-based (high-confidence)	0.0	1.0	
G23J7927V1__1319	156066	No	NA	179	25	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AZT2_V__6523	52237	No	NA	50	0	43	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX1_V__7909	2511	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8190_V__1474	24687	No	NA	38	4	2	Medium-quality	Genome-fragment	54.05	AAI-based (high-confidence)	0.0	1.0	
G01M_8337_V__8409	2807	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH1_V__9618	4105	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7946_V4__6639	3504	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8519_V__2173	3281	No	NA	4	3	0	Low-quality	Genome-fragment	8.48	AAI-based (high-confidence)	0.0	1.0	
BAX6_V__171	175278	No	NA	297	38	2	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G21F_7946_V4__2003	2964	No	NA	8	1	0	Low-quality	Genome-fragment	6.06	AAI-based (high-confidence)	0.0	1.0	
G23J_8062V__1465	48191	No	NA	65	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BBD6_V__895	16360	No	NA	10	9	0	Low-quality	Genome-fragment	23.52	AAI-based (high-confidence)	0.0	1.0	
G21F_7947_V5__8493	5781	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8520_V__5633	3153	No	NA	2	0	2	Low-quality	Genome-fragment	2.03	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAH1_V__2702	6558	No	NA	7	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8067V__1487	76641	No	NA	96	22	1	Medium-quality	Genome-fragment	57.56	AAI-based (high-confidence)	0.0	1.0	
AZB1_V__4885	4027	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAH1_V__7818	2698	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZJ10_V__1526	40636	No	NA	61	32	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G01M_8520_V__7806	2559	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBN1_V__1094	22138	No	NA	33	22	0	Medium-quality	Genome-fragment	50.96	AAI-based (high-confidence)	0.0	1.0	
BAY1_V__409	6788	No	NA	13	8	0	Low-quality	Genome-fragment	19.2	AAI-based (high-confidence)	0.0	1.0	
BAX6_V__1578	8910	Yes	3627	9	1	3	Low-quality	Genome-fragment	2.27	HMM-based (lower-bound)	59.29	1.0	
G23J_7940V__322	383815	No	NA	397	7	214	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
G23J_8062V__9570	2834	No	NA	2	0	0	Low-quality	Genome-fragment	3.32	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G01M_8337_V__7480	4896	No	NA	9	0	1	Low-quality	Genome-fragment	15.93	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAW0_V__4354	22460	No	NA	22	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__7668	6673	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8197_V__817	23928	No	NA	36	17	0	Medium-quality	Genome-fragment	52.53	AAI-based (high-confidence)	0.0	1.0	
BBN1_V__9604	2767	No	NA	3	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G03J_7944_V3__10038	7993	No	NA	10	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8067V__978	10678	No	NA	11	6	0	Medium-quality	Genome-fragment	58.86	AAI-based (medium-confidence)	0.0	1.0	
G01M_8653_V__10225	4792	No	NA	4	4	0	Low-quality	Genome-fragment	8.68	AAI-based (high-confidence)	0.0	1.0	
BAH1_V__6320	3227	No	NA	1	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD6_V__62	29374	No	NA	27	0	26	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZK1_V__65	2904	No	NA	5	0	2	Low-quality	Genome-fragment	6.32	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAY1_V__3923	20246	No	NA	15	0	12	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAF2_V__1555	9395	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX2_V__4908	2780	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__2582	4245	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__9600	4001	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBN3_V__8760	14583	No	NA	23	1	2	Low-quality	Genome-fragment	13.28	HMM-based (lower-bound)	0.0	1.0	
G23J_7936V__1765	11786	No	NA	10	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8653_V__3440	3952	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__2333	36758	No	NA	32	0	23	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8418_V__4800	9077	No	NA	15	1	2	Low-quality	Genome-fragment	20.08	AAI-based (high-confidence)	0.0	1.0	
AZB2_V__3968	2687	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__4540	2542	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__6458	26298	No	NA	35	0	9	Low-quality	Genome-fragment	45.83	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAH14_V__736	3857	No	NA	3	0	3	Low-quality	Genome-fragment	2.85	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZE7_V__8117	2868	No	NA	2	2	0	Low-quality	Genome-fragment	7.68	AAI-based (medium-confidence)	0.0	1.0	
BAX4_V__2107	19473	No	NA	18	0	13	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__7528	4238	No	NA	3	2	0	Low-quality	Genome-fragment	7.5	AAI-based (high-confidence)	0.0	1.0	
G21F_7878_V2__3802	7231	Yes	3511	5	1	1	Low-quality	Genome-fragment	5.43	AAI-based (medium-confidence)	51.45	1.0	
G01M_8653_V__395	5009	No	NA	11	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__10119	2862	No	NA	7	0	0	Low-quality	Genome-fragment	8.37	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G01M_8653_V__1180	2571	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_8067V__8492	5671	No	NA	7	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB2_V__7571	3027	No	NA	4	0	0	Low-quality	Genome-fragment	6.73	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
BAJ6_V__4210	5068	No	NA	5	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZO8_V__5523	2671	No	NA	3	0	3	Low-quality	Genome-fragment	0.91	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAY9_V__37	3952	No	NA	7	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7876_V1__10100	3015	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__388	7590	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB2_V__8985	2784	No	NA	8	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8337_V__7205	6321	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BBD2_V__10131	3970	No	NA	5	0	0	Low-quality	Genome-fragment	6.87	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
G03J_7879_V5__3264	53374	No	NA	81	40	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BAJ2_V__2818	3077	No	NA	6	2	0	Low-quality	Genome-fragment	6.46	AAI-based (high-confidence)	0.0	1.0	
G21F_7881_V3__2166	60199	No	NA	88	36	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
BAC7_V__4843	91972	No	NA	82	11	0	High-quality	High-quality	98.72	AAI-based (high-confidence)	0.0	1.0	
G23J_8064V__9531	12201	No	NA	10	0	7	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB4_V__3188	11448	No	NA	8	0	0	Low-quality	Genome-fragment	12.05	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G01M_8418_V__5289	7273	No	NA	3	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZV1_V__5885	3044	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8533_V__4843	90879	No	NA	83	11	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
BBN1_V__989	8685	No	NA	13	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8520_V__402	2712	No	NA	2	2	0	Low-quality	Genome-fragment	7.73	AAI-based (high-confidence)	0.0	1.0	
BAX4_V__1636	4753	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZB1_V__5709	3980	No	NA	4	2	0	Medium-quality	Genome-fragment	65.22	AAI-based (high-confidence)	0.0	1.0	
G23J_7940V__7874	9615	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8533_V__1162	67531	Yes	19670	71	2	18	Low-quality	Genome-fragment	31.45	HMM-based (lower-bound)	70.87	1.0	low-confidence Provirus
BAL2_V__192	386878	Yes	80986	406	35	199	High-quality	High-quality	94.78	HMM-based (lower-bound)	79.07	1.0	>1 viral region detected
G21F_7878_V2__5545	30677	Yes	2940	35	3	15	Low-quality	Genome-fragment	3.46	HMM-based (lower-bound)	90.42	1.0	
G23J_7937V__1511	8306	No	NA	9	0	6	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
AZS0_V__593	169762	No	NA	198	5	76	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
AWG0_V__3026	42222	No	NA	42	6	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G21F_7876_V1__1846	14431	No	NA	19	16	0	Low-quality	Genome-fragment	31.5	AAI-based (high-confidence)	0.0	1.0	
AZC3_V__4340	11177	No	NA	13	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7947_V5__5835	34010	No	NA	37	0	24	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G23J_7937V__6361	3277	Yes	1298	3	1	2	Low-quality	Genome-fragment	1.83	HMM-based (lower-bound)	60.39	1.0	
G23J_7937V__5400	3203	No	NA	2	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8197_V__9320	2841	No	NA	8	2	0	Low-quality	Genome-fragment	4.54	HMM-based (lower-bound)	0.0	1.0	
G01M_8658_V__2035	7184	No	NA	6	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8519_V__5240	2998	No	NA	2	0	0	Low-quality	Genome-fragment	6.96	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
AZV1_V__3584	4130	No	NA	5	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8396_V__9697	6316	No	NA	15	2	0	Low-quality	Genome-fragment	12.77	AAI-based (high-confidence)	0.0	1.0	
BBN1_V__4778	3060	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7881_V3__5413	4066	No	NA	8	0	0	Low-quality	Genome-fragment	6.61	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
AZX4_V__4501	7479	No	NA	8	6	0	Low-quality	Genome-fragment	18.79	AAI-based (high-confidence)	0.0	1.0	
BAC7_V__6746	9323	No	NA	19	3	1	Low-quality	Genome-fragment	20.64	AAI-based (high-confidence)	0.0	1.0	
G21F_7876_V1__8928	2542	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAX2_V__9589	4554	No	NA	7	0	0	Low-quality	Genome-fragment	10.84	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J_7940V__231	2884	No	NA	4	1	0	Low-quality	Genome-fragment	6.98	AAI-based (high-confidence)	0.0	1.0	
AZP2_V__923	20157	No	NA	19	0	16	Low-quality	Genome-fragment	11.55	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BAX4_V__944	77811	No	NA	85	2	13	Low-quality	Genome-fragment	48.25	HMM-based (lower-bound)	0.0	1.0	
G23J7927V1__2721	27148	No	NA	43	13	0	Medium-quality	Genome-fragment	76.18	AAI-based (high-confidence)	0.0	1.0	
BBN1_V__966	3269	No	NA	3	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8755_V__83	5442	No	NA	2	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAL2_V__2238	64998	No	NA	78	12	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G01M_8197_V__2229	29474	No	NA	52	11	0	Medium-quality	Genome-fragment	65.67	AAI-based (high-confidence)	0.0	1.0	
G23J_7937V__2068	18433	No	NA	13	1	2	Low-quality	Genome-fragment	18.62	AAI-based (medium-confidence)	0.0	1.0	
G23J_8067V__2332	38024	No	NA	58	26	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
G01M_8418_V__6710	2525	No	NA	2	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__2959	2610	No	NA	1	0	1	Low-quality	Genome-fragment	1.38	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G21F_7876_V1__8652	7485	No	NA	8	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8197_V__9749	2901	No	NA	5	0	0	Low-quality	Genome-fragment	13.41	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
BBD1_V__904	37179	No	NA	56	16	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
BBN1_V__7548	16031	No	NA	21	10	0	Low-quality	Genome-fragment	34.37	AAI-based (high-confidence)	0.0	1.0	
G01M_8520_V__5319	4047	No	NA	3	0	3	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__2482	3315	No	NA	4	3	0	Low-quality	Genome-fragment	5.2	AAI-based (high-confidence)	0.0	1.0	
BAW0_V__1140	24553	No	NA	38	14	0	Medium-quality	Genome-fragment	60.07	AAI-based (high-confidence)	0.0	1.0	
BAM1_V__1524	4965	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G21F_7878_V2__8035	4501	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAF1_V__3217	7534	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
BAJ6_V__1921	47809	No	NA	75	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
G23J7927V1__8825	2772	No	NA	4	0	1	Not-determined	Genome-fragment	NA	NA	0.0	1.0	no viral genes detected
G01M_8520_V__7792	8950	No	NA	11	5	0	Low-quality	Genome-fragment	23.95	AAI-based (high-confidence)	0.0	1.0	
G23J_8064V__2256	2920	No	NA	5	0	2	Low-quality	Genome-fragment	5.69	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
G23J_8062V__4842	4178	No	NA	8	2	1	Low-quality	Genome-fragment	9.58	AAI-based (medium-confidence)	0.0	1.0	
G01M_8661_V__293	2903	No	NA	3	0	1	Low-quality	Genome-fragment	4.6	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
